SKU,DirectPickLookbackUnits,DirectPickDemandDays,DailyBaseUnits,WeeklyBaseUnits,ValidReservationUnits,ReservationPhysicalTotal,ReservationSalesAllocatedPhysicalTotal,InboundTotalUnits,InboundNext14Units,InboundNext30Units,HasDirectPickHistory,HasValidReservation,HasInbound,InSourceProductInfoUniverse,Future14DayPromoDays,FutureWeeklyPromoWeeks,HasFuturePromo,Seasonal14DayUnits,SeasonalFirst13WeekUnits,HasSeasonalHistory,FD1ToFD14Units,First13WeekUnits
37028-6NV-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.0,0.0,0.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NV-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.0,0.0,0.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NW-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.0,673.0,673.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NW-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506.0,743.0,743.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NW-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1672.0,826.0,826.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NW-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.0,693.0,693.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NW-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,405.0,405.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NW-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,239.0,239.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NW-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,319.0,319.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NW-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220.0,602.0,602.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NX-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,0.0,0.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NX-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174.0,0.0,0.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NX-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1620.0,0.0,0.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NX-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NX-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.0,0.0,0.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NX-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,0.0,0.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NX-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,0.0,0.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NX-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.0,0.0,0.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NZ-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.0,428.0,428.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NZ-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0,415.0,415.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NZ-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,453.0,453.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NZ-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,336.0,336.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NZ-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,227.0,227.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NZ-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,137.0,137.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NZ-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,202.0,202.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6NZ-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.0,402.0,402.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6O6-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.0,353.0,353.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6O6-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,402.0,402.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6O6-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.0,511.0,511.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6O6-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0,432.0,432.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6O6-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,281.0,281.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6O6-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,156.0,156.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6O6-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,170.0,170.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6O6-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,295.0,295.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6OA-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,0.0,0.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6OA-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,0.0,0.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6OA-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,0.0,0.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6OA-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.0,0.0,0.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6OA-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.0,0.0,0.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6OA-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6OA-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-6OA-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,0.0,0.0,False,False,True,True,0,0,False,0.0,0.0,False,0,0.0
37028-BS8-110,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,30,30.0
37028-NA4-130,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
37028-NA4-90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
37028-TA8-130,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
37741-HE2-M,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
39973-48Q-100,5.0,4.0,0.08928571428571429,0.625,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,2,1,True,5.088888888888889,37.17777777777778,True,6,30.179444444444446
39973-48Q-110,34.0,21.0,0.6071428571428571,4.25,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,9.555555555555555,88.97777777777777,True,11,75.9311111111111
39973-48Q-120,54.0,30.0,0.9642857142857143,6.75,2.0,1.0,1.0,0.0,0.0,0.0,True,True,False,True,2,1,True,23.822222222222223,169.08888888888887,True,19,121.8911111111111
39973-48Q-130,55.0,23.0,0.9821428571428571,6.875,2.0,1.0,1.0,0.0,0.0,0.0,True,True,False,True,2,1,True,14.68888888888889,127.71111111111111,True,16,110.07166666666666
39973-48Q-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,11.355555555555556,91.3111111111111,True,14,100.88888888888889
39973-48Q-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,6.9111111111111105,62.222222222222214,True,10,72.4222222222222
39973-48Q-60,3.0,3.0,0.05357142857142857,0.375,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,2,1,True,0.26666666666666666,2.022222222222222,True,4,17.28902777777778
39973-48Q-85,8.0,7.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,0.5777777777777777,5.911111111111111,True,5,22.86888888888889
39973-48Q-90,4.0,4.0,0.07142857142857142,0.5,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,2,1,True,1.8444444444444446,18.822222222222223,True,5,23.16111111111111
39973-AH1-100,16.0,12.0,0.2857142857142857,2.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,9.8,67.66666666666666,True,8,46.46666666666667
39973-AH1-110,22.0,15.0,0.39285714285714285,2.75,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,11.511111111111111,120.55555555555554,True,9,70.01111111111109
39973-AH1-120,79.0,33.0,1.4107142857142858,9.875,3.0,2.0,1.0,0.0,0.0,0.0,True,True,False,True,2,1,True,21.42222222222222,210.15555555555554,True,21,160.01152067550504
39973-AH1-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,17.066666666666666,181.84444444444443,True,18,184.71111111111114
39973-AH1-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,12.577777777777778,130.51111111111112,True,14,134.3111111111111
39973-AH1-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,2,1,True,10.222222222222221,90.06666666666666,True,11,94.95555555555555
39973-AH1-60,5.0,3.0,0.08928571428571429,0.625,2.0,1.0,1.0,0.0,0.0,0.0,True,True,False,True,2,1,True,0.22222222222222224,4.977777777777778,True,3,15.21902777777778
39973-AH1-85,9.0,8.0,0.16071428571428573,1.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,2.1333333333333333,22.4,True,4,24.179444444444446
39973-AH1-90,14.0,10.0,0.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,2,1,True,4.177777777777778,45.266666666666666,True,6,37.00333333333334
40152-011-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-011-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-011-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-011-1Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-011-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-011-3Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-011-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-05T-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-05T-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-05T-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-05T-1Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-05T-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-05T-3Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-05T-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-05T-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-41T-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-41T-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-41T-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-41T-1Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-41T-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-41T-3Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-41T-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-A79-10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
40152-A79-5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
40152-A91-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-A91-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-A91-1Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-A91-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-A91-3Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-A91-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-A91-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-LA0-10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
40152-LA0-12,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
40152-M23-1Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-NV2-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-NV2-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-NV2-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-NV2-1Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-NV2-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-NV2-3Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-NV2-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-NV2-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-PV5-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-PV5-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-PV5-1Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-PV5-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-PV5-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-PV5-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40152-PV5-NB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40899-TN6-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40899-TN6-XS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40899-TU9-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40899-TU9-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40899-TU9-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40899-TU9-XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40899-TU9-XS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
40899-TU9-XXL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,False,False,True,False,0,0,False,0.0,0.0,False,0,0.0
41355-015-90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
41378-015-100,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
41378-015-130,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
41378-2EL-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.3111111111111111,True,0,0.3111111111111111
41378-2EL-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.4666666666666667,True,0,0.4666666666666667
41378-2EL-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.7777777777777778,True,0,0.7777777777777778
41378-2EL-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.15555555555555556,True,0,0.15555555555555556
41378-2EL-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
41378-2EL-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.15555555555555556,True,0,0.15555555555555556
41378-2EL-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.0,False,0,0.0
41378-2EL-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,0.0,0.15555555555555556,True,0,0.15555555555555556
41378-45H-100,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
41378-45H-130,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
41378-A91-120,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
41378-A91-130,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
41378-GK3-100,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,2,2.0
41378-GK3-110,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
41378-GK3-120,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
41378-GK3-130,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,2,2.0
41378-GK3-160,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
41378-GK3-90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
41378-JB9-120,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
41378-JB9-90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
41378-M23-90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
41423-SR4-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,False,False,True,False,0,0,False,6.6,136.73333333333332,True,7,136.73333333333332
41423-SR4-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,False,False,True,False,0,0,False,7.2,150.11111111111111,True,7,150.11111111111111
41423-SR4-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,0,0,False,11.022222222222222,152.13333333333333,True,11,152.13333333333333
41423-SR4-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,False,False,True,False,0,0,False,9.066666666666666,118.84444444444443,True,9,118.84444444444443
41423-SR4-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0,0,False,6.933333333333334,105.3111111111111,True,7,105.31111111111113
41516-19H-110,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
41904-GN1-60,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
41904-HR1-80,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
41904-NF1-70,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,False,0.0,0.0,False,1,1.0
42026-FV7-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.0,0.0,False,0,1.0
42026-FV7-110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.0,0.0,False,0,1.0
42026-FV7-120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.0,0.0,False,0,1.0
42026-FV7-130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.0,0.0,False,0,1.0
42026-FV7-140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.0,0.0,False,0,1.0
42026-FV7-150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.0,0.0,False,0,1.0
42026-FV7-160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.0,0.4666666666666667,True,0,1.4666666666666663
42026-FV7-60,1.0,1.0,0.017857142857142856,0.125,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,2,1,True,1.3777777777777778,12.288888888888888,True,1,6.167222222222223
42026-FV7-70,14.0,12.0,0.25,1.75,2.0,1.0,1.0,0.0,0.0,0.0,True,True,False,False,2,1,True,2.3111111111111113,20.066666666666666,True,5,22.509999999999998
42026-FV7-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,3.8,36.86666666666667,True,4,37.846666666666664
42026-FV7-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,1.511111111111111,25.044444444444444,True,2,25.452777777777783
42026-FV7-80_85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,2.2666666666666666,22.555555555555557,True,2,23.045555555555556
42026-FV7-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2,1,True,0.2888888888888889,10.577777777777778,True,1,11.577777777777776
